raceId,driverId,stop,lap
911,821,1,14
911,818,1,15
911,1,2,17
911,3,2,19
911,8,2,21
911,13,2,21
911,16,2,21
911,20,2,22
911,815,2,22
911,825,2,23
911,824,2,23
911,826,2,24
911,828,2,24
911,4,2,25
911,817,2,27
911,154,3,27
911,822,2,28
911,18,2,29
911,818,2,29
911,820,2,29
911,807,2,30
911,821,2,30
911,1,3,31
911,3,3,34
911,20,3,34
911,16,3,34
911,13,3,35
912,821,1,9
912,20,1,18
912,815,1,19
912,807,1,19
912,8,1,20
912,154,1,20
912,825,1,21
912,4,1,21
912,813,1,21
912,18,1,22
912,155,1,22
912,13,1,23
912,3,1,24
912,822,1,24
912,818,1,24
912,16,1,24
912,1,1,25
912,817,1,26
912,824,1,27
912,826,1,30
912,828,1,30
912,821,2,36
912,821,3,49
913,818,2,24
913,16,2,24
913,20,2,25
913,8,2,25
913,807,2,25
913,1,2,26
913,825,2,26
913,817,2,27
913,815,2,29
913,154,3,30
913,813,3,30
913,815,3,30
913,824,2,30
913,4,3,31
913,828,2,30
913,18,2,31
913,8,3,31
913,807,3,31
913,16,3,31
913,813,4,31
913,820,3,41
913,826,3,43
913,818,3,44
913,815,4,44
913,824,3,45
913,825,3,46
913,1,3,52
913,16,1,8
913,807,1,9
913,13,1,10
913,826,1,10
913,154,1,10
913,8,1,11
913,822,1,11
913,818,1,11
913,813,1,11
913,20,1,12
913,4,1,12
913,817,1,12
913,828,1,12
913,1,1,13
913,825,1,13
913,18,1,14
913,815,1,15
913,821,1,15
913,824,1,15
913,820,1,16
913,820,2,18
913,13,2,22
913,154,2,22
913,822,2,23
913,826,2,23
913,813,2,23
913,4,2,24
914,3,1,2
914,1,1,2
914,822,1,2
914,13,1,2
914,4,1,2
914,817,1,2
914,825,1,2
914,18,1,2
914,20,1,2
914,8,1,2
914,815,1,2
914,826,1,2
914,807,1,2
914,16,1,2
914,821,1,2
914,154,1,2
914,824,1,2
914,155,1,2
914,818,1,2
914,820,1,2
914,813,1,2
914,828,1,2
914,18,2,9
914,813,2,9
914,822,2,11
914,817,2,11
914,825,2,11
914,8,2,11
914,815,2,11
914,826,2,11
914,821,2,11
914,154,2,11
914,155,2,11
914,818,2,11
914,828,2,11
914,820,2,11
914,13,2,12
914,20,2,12
914,807,2,12
914,16,2,12
914,3,2,13
914,824,2,13
914,1,2,14
914,825,3,15
914,818,3,19
914,154,3,21
914,16,3,22
914,813,3,22
914,8,3,23
914,826,3,23
914,820,3,23
914,824,3,24
914,815,3,25
914,828,3,25
914,807,3,26
914,155,3,26
914,20,3,29
914,18,3,31
914,16,4,32
914,3,3,33
914,825,4,33
914,821,3,34
914,8,4,34
914,154,4,34
914,1,3,35
914,817,3,36
914,13,3,37
914,822,3,38
914,155,4,38
914,826,4,39
914,828,4,39
914,155,5,39
914,813,4,40
914,825,5,40
914,18,4,42
914,807,4,43
914,815,4,43
914,8,5,43
914,154,5,43
915,3,1,1
915,13,1,1
915,820,1,4
915,817,1,11
915,16,1,12
915,826,1,20
915,154,1,20
915,813,1,21
915,18,1,22
915,818,1,23
915,807,1,24
915,4,1,25
915,815,1,25
915,822,1,26
915,825,1,26
915,8,1,26
915,1,1,27
915,13,2,27
915,828,1,27
915,20,1,30
915,826,2,37
915,821,1,39
915,828,2,43
916,825,1,1
916,807,1,1
916,18,1,1
916,821,1,1
916,20,1,1
916,20,2,2
916,13,1,14
916,817,1,14
916,3,1,15
916,822,1,15
916,813,1,15
916,818,1,15
916,1,1,16
916,4,1,16
916,154,1,16
916,8,1,17
916,821,2,20
916,826,1,21
916,20,3,26
916,825,2,27
916,18,2,28
916,154,2,29
916,818,2,29
916,822,2,30
916,817,2,31
916,13,2,32
916,1,2,33
916,3,2,34
916,813,2,35
916,821,3,40
916,826,2,41
916,8,2,42
916,4,2,43
916,20,4,48
916,826,3,51
916,8,3,52
917,813,1,4
917,13,1,5
917,815,1,5
917,822,1,6
917,18,1,6
917,20,1,6
917,3,1,7
917,825,1,7
917,4,1,7
917,817,1,7
917,1,1,8
917,821,1,8
917,8,1,8
917,818,1,9
917,807,1,16
917,826,1,18
917,16,1,18
917,20,2,24
917,154,1,24
917,13,2,25
917,815,2,25
917,3,2,26
917,822,2,26
917,825,2,26
917,18,2,27
917,817,2,27
917,821,2,27
917,818,2,27
917,813,2,27
917,1,2,28
917,4,2,28
917,8,2,35
917,807,2,36
917,826,2,38
917,16,2,39
917,154,2,40
917,822,3,42
917,813,3,45
917,818,3,46
917,825,3,47
917,815,3,47
917,20,3,48
917,821,3,48
917,3,3,50
917,16,3,49
917,13,3,50
917,18,3,50
917,1,3,51
917,4,3,52
917,826,3,59
917,154,3,59
917,807,3,60
918,154,1,1
918,4,1,5
918,16,1,5
918,18,1,6
918,826,1,6
918,8,1,6
918,821,1,7
918,813,1,7
918,154,2,8
918,1,1,10
918,822,1,10
918,3,1,11
918,13,1,13
918,818,1,13
918,815,1,14
918,829,1,14
918,807,1,15
918,155,1,15
918,825,1,21
918,20,1,21
918,154,3,21
918,16,2,22
918,8,2,26
918,817,1,27
918,4,2,27
918,18,2,28
918,821,2,28
918,825,2,29
918,818,2,30
918,1,2,31
918,3,2,34
918,822,2,35
918,155,2,36
918,807,2,37
918,16,3,37
918,829,2,37
918,815,2,41
918,13,2,43
918,818,3,44
918,20,2,46
918,817,2,47
926,828,1,1
926,8,1,16
926,13,1,21
926,807,1,21
926,817,1,23
926,20,1,24
926,832,1,24
926,1,1,25
926,831,1,25
926,3,1,26
926,828,2,26
926,18,1,27
926,830,1,32
926,815,1,38
926,8,2,40
926,828,3,43
926,807,2,44
927,813,1,1
927,831,1,2
927,8,1,2
927,1,1,4
927,3,1,4
927,817,1,4
927,13,1,4
927,826,1,4
927,830,1,4
927,822,1,4
927,4,1,4
927,18,1,4
927,833,1,5
927,832,1,14
927,8,2,14
927,807,1,15
927,154,1,15
927,20,1,17
927,815,1,17
927,817,2,18
927,813,2,18
927,830,2,20
927,831,2,20
927,826,2,21
927,18,2,21
927,833,2,22
927,1,2,24
927,13,2,24
927,822,2,25
927,3,2,26
927,154,2,26
927,831,3,30
927,807,2,31
927,832,2,32
927,813,3,33
927,8,3,34
927,817,3,34
927,154,3,34
927,815,2,35
927,18,3,35
927,20,2,37
927,1,3,38
927,13,3,38
927,826,3,39
927,822,3,40
927,830,3,40
927,3,3,41
927,831,4,43
927,833,3,42
927,807,3,44
928,831,1,10
928,813,1,11
928,815,1,11
928,154,1,12
928,830,1,12
928,4,1,12
928,20,1,13
928,13,1,13
928,1,1,14
928,822,1,14
928,828,1,14
928,817,1,14
928,18,1,14
928,3,1,15
928,8,1,15
928,829,1,16
928,833,1,17
928,832,1,19
928,815,2,26
928,20,2,30
928,828,2,30
928,3,2,31
928,831,2,31
928,154,2,32
928,830,2,32
928,18,2,32
928,1,2,33
928,813,2,33
928,8,2,34
928,13,2,34
928,822,2,35
928,4,2,35
928,817,2,36
928,829,2,38
928,832,2,39
928,815,3,41
928,833,2,40
928,813,3,48
929,830,1,6
929,807,1,10
929,831,1,10
929,13,1,10
929,813,1,10
929,828,1,11
929,832,1,11
929,154,1,12
929,20,1,13
929,4,1,13
929,3,1,14
929,822,1,14
929,817,1,14
929,1,1,15
929,826,1,15
929,8,1,17
929,815,1,17
929,833,1,18
929,829,1,19
929,831,2,24
929,13,2,24
929,813,2,24
929,828,2,25
929,807,2,25
929,832,2,29
929,830,2,30
929,154,2,31
929,20,2,32
929,1,2,33
929,822,2,33
929,3,2,34
929,829,2,33
929,826,2,34
929,817,2,35
929,4,2,35
929,833,2,34
929,20,3,36
929,815,2,37
929,828,3,37
929,807,3,38
929,8,2,40
929,813,3,41
929,831,3,41
930,807,1,10
930,826,1,11
930,18,1,11
930,831,1,12
930,1,1,13
930,817,1,13
930,830,1,13
930,20,1,14
930,13,1,14
930,813,1,14
930,832,1,14
930,3,1,15
930,822,1,15
930,154,1,15
930,813,2,15
930,829,1,16
930,8,1,17
930,833,1,17
930,828,1,18
930,815,1,19
930,4,1,21
930,807,2,26
930,18,2,27
930,833,2,30
930,1,2,32
930,13,2,32
930,829,2,32
930,815,2,36
930,830,2,37
930,826,2,38
930,831,2,39
930,20,2,40
930,154,2,40
930,8,2,41
930,822,2,42
930,817,2,42
930,832,2,42
930,813,3,43
930,3,2,45
930,18,3,44
930,828,2,45
930,13,3,47
930,829,3,47
930,807,3,49
930,1,3,51
930,833,3,49
931,807,1,1
931,13,1,1
931,832,1,12
931,822,1,14
931,828,1,14
931,154,1,17
931,831,1,18
931,826,1,28
931,830,1,29
931,807,2,31
931,4,1,32
931,829,1,33
931,18,1,35
931,20,1,36
931,817,1,36
931,815,1,36
931,3,1,37
931,833,1,35
931,8,1,37
931,1,1,38
931,828,2,38
931,13,2,39
931,830,2,46
931,822,2,56
931,13,3,62
931,815,2,64
931,18,2,64
931,1,2,65
931,831,2,64
931,817,2,65
931,828,3,69
932,18,1,1
932,20,1,7
932,813,1,17
932,817,1,23
932,815,1,24
932,8,1,26
932,831,1,26
932,154,1,27
932,826,1,27
932,832,1,27
932,822,1,28
932,807,1,28
932,828,1,28
932,1,1,29
932,3,1,30
932,4,1,31
932,20,2,35
932,829,1,34
932,833,1,35
932,13,1,37
932,830,1,39
932,8,2,40
932,18,2,44
933,826,1,1
933,828,1,2
933,18,1,3
933,18,2,6
933,828,2,12
933,154,1,23
933,831,1,24
933,807,1,25
933,832,1,25
933,822,1,26
933,830,1,26
933,3,1,33
933,13,1,34
933,1,1,35
933,833,1,34
933,20,1,36
933,813,1,37
933,815,1,38
933,826,2,45
933,828,3,45
933,817,1,50
934,4,1,1
934,817,1,11
934,832,1,12
934,8,1,13
934,20,1,14
934,4,2,17
934,826,1,18
934,1,1,19
934,807,1,19
934,13,1,20
934,3,1,20
934,815,1,20
934,817,2,20
934,822,1,21
934,828,1,23
934,829,1,36
934,833,1,36
934,828,2,37
934,4,3,37
934,8,2,38
934,828,3,41
934,1,2,43
934,20,2,43
934,828,4,42
934,3,2,44
934,13,2,44
934,822,2,44
934,826,2,44
934,807,2,44
934,815,2,44
934,833,2,44
934,8,3,47
934,829,2,45
936,833,1,6
936,822,1,13
936,826,1,13
936,13,1,14
936,830,1,14
936,18,1,14
936,154,1,14
936,831,1,14
936,807,1,15
936,832,1,15
936,4,1,15
936,815,1,16
936,828,1,16
936,1,1,19
936,3,1,20
936,20,1,21
936,817,1,21
936,8,1,22
936,813,1,24
936,813,2,25
936,829,1,26
936,13,2,29
936,815,2,30
936,833,2,30
936,831,2,32
936,826,2,33
936,828,2,33
936,154,2,34
936,18,2,35
936,807,2,36
936,4,2,36
936,832,2,36
936,830,2,37
936,822,2,38
936,3,2,42
936,815,3,41
936,1,2,42
936,813,3,41
936,828,3,41
936,817,2,42
936,20,2,43
936,8,2,43
936,154,3,42
936,829,2,41
936,831,3,42
936,833,3,41
936,826,3,43
936,4,3,43
936,20,3,45
936,832,3,44
936,18,3,44
936,4,4,44
936,8,3,45
936,13,3,44
936,154,4,44
936,3,3,45
936,829,3,43
936,815,4,44
936,1,3,45
936,813,4,44
936,828,4,44
936,831,4,44
936,817,3,45
936,833,4,43
936,822,3,45
936,830,3,45
936,826,4,45
936,20,4,46
936,832,4,45
936,18,4,45
936,4,5,45
936,8,4,46
936,13,4,45
936,154,5,45
936,3,4,46
936,829,4,44
936,815,5,45
936,1,4,46
936,813,5,45
936,828,5,45
936,831,5,45
936,817,4,46
936,833,5,44
936,822,4,46
936,830,4,46
936,826,5,46
936,822,5,49
936,1,5,51
936,8,5,52
936,13,5,54
936,1,6,54
936,829,5,54
936,830,5,56
936,813,6,58
936,817,5,64
936,3,5,64
937,817,1,7
937,832,1,5
937,815,1,8
937,822,1,8
937,4,1,8
937,154,1,9
937,826,1,9
937,13,1,9
937,830,1,9
937,828,1,9
937,831,1,10
937,8,1,11
937,18,1,11
937,3,1,12
937,1,1,13
937,20,1,14
937,822,2,15
937,833,1,15
937,829,1,16
937,815,2,20
937,4,2,20
937,18,2,20
937,154,2,21
937,13,2,21
937,8,2,21
937,830,2,21
937,822,3,21
937,832,2,23
937,826,2,27
937,831,2,27
937,828,2,28
937,1,2,30
937,833,2,29
937,3,2,31
937,829,2,30
937,830,3,32
937,4,3,32
937,18,3,35
938,831,1,1
938,830,1,1
938,832,1,10
938,3,1,18
938,807,1,18
938,13,1,19
938,830,2,19
938,828,1,20
938,822,1,22
938,815,1,23
938,831,2,24
938,20,1,25
938,18,1,25
938,1,1,26
938,829,1,26
938,826,1,27
938,8,1,28
938,833,1,27
938,4,1,28
938,817,1,30
938,832,2,30
938,830,3,33
938,4,2,46
939,154,1,9
939,4,1,10
939,832,1,10
939,828,1,10
939,813,1,10
939,807,1,11
939,826,1,12
939,13,1,12
939,20,1,13
939,817,1,13
939,8,1,13
939,1,1,13
939,3,1,13
939,822,1,13
939,815,1,13
939,831,1,13
939,18,1,13
939,830,1,12
939,834,1,13
939,13,2,14
939,829,1,14
939,154,2,26
939,813,2,27
939,828,2,28
939,832,2,28
939,13,3,29
939,826,2,33
939,815,2,34
939,831,2,34
939,830,2,36
939,828,3,36
939,20,2,37
939,817,2,37
939,834,2,36
939,8,2,37
939,3,2,37
939,822,2,37
939,18,2,37
939,832,3,37
939,829,2,37
939,18,3,41
939,813,3,54
940,815,1,1
940,817,1,1
940,13,1,1
940,826,1,8
940,4,1,9
940,830,1,9
940,807,1,10
940,831,1,10
940,18,1,10
940,822,1,11
940,154,1,11
940,813,1,12
940,20,1,13
940,828,1,13
940,8,1,14
940,832,1,14
940,3,1,15
940,1,1,16
940,13,2,16
940,815,2,18
940,826,2,20
940,834,1,22
940,817,2,24
940,828,2,26
940,832,2,27
940,18,2,27
940,8,2,28
940,4,2,28
940,3,2,29
940,822,2,29
940,20,2,30
940,830,2,30
940,831,2,30
940,1,2,31
940,807,2,31
940,154,2,33
940,834,2,33
940,826,3,34
940,13,3,34
940,813,2,36
940,815,3,36
940,807,3,42
940,829,1,21
940,829,2,32
940,829,3,42
941,154,1,1
941,830,1,1
941,815,1,12
941,817,1,12
941,832,1,12
941,18,1,12
941,4,1,13
941,833,1,13
941,829,1,14
941,829,2,17
941,830,2,24
941,822,1,26
941,20,1,30
941,13,1,30
941,813,1,30
941,8,1,31
941,1,1,32
941,826,1,33
941,831,1,34
942,822,1,1
942,154,1,1
942,834,1,1
942,4,1,1
942,831,1,2
942,831,2,3
942,822,2,4
942,154,2,9
942,828,1,16
942,18,1,17
942,1,1,18
942,20,1,18
942,830,1,18
942,13,1,18
942,831,3,17
942,834,2,17
942,813,1,18
942,4,2,18
942,817,1,19
942,3,1,19
942,826,1,19
942,815,1,19
942,8,1,19
942,832,1,19
942,807,1,19
942,828,2,19
942,8,2,20
942,4,3,26
942,20,2,27
942,807,2,27
942,832,2,27
942,815,2,27
942,18,2,27
942,813,2,27
942,831,4,26
942,830,2,28
942,834,3,27
942,3,2,38
942,826,2,38
942,817,2,38
942,831,5,42
942,1,2,43
942,20,3,43
942,832,3,43
942,813,3,43
942,18,3,44
942,817,3,50
943,20,1,1
943,822,1,8
943,13,1,9
943,807,1,9
943,813,1,10
943,828,1,10
943,154,1,11
943,831,1,12
943,832,1,13
943,815,1,18
943,826,1,21
943,817,1,24
943,830,1,25
943,3,1,26
943,829,1,26
943,1,1,28
943,834,1,27
943,18,1,30
943,20,2,35
943,828,2,39
943,832,2,43
943,831,2,44
943,3,2,46
943,1,2,48
943,18,2,47
943,832,3,51
943,828,3,51
943,826,2,52
943,817,2,52
943,13,2,52
943,807,2,52
943,831,3,51
943,830,2,52
943,154,2,52
943,813,2,52
943,829,2,50
943,834,2,50
943,822,2,53
944,817,1,3
944,807,1,9
944,826,1,10
944,13,1,10
944,815,1,10
944,154,1,10
944,822,1,11
944,830,1,11
944,8,1,12
944,18,1,12
944,828,1,12
944,3,1,13
944,20,1,13
944,4,1,13
944,1,1,14
944,831,1,14
944,834,1,14
944,829,1,15
944,813,1,25
944,817,2,28
944,18,2,31
944,20,2,32
944,3,2,33
944,4,2,32
944,828,2,32
944,815,2,33
944,1,2,34
944,830,2,34
944,807,2,35
944,154,2,35
944,13,2,38
944,826,2,39
944,831,2,39
944,822,2,41
944,829,2,40
944,834,2,41
944,813,2,44
944,8,2,46
944,20,3,47
944,3,3,48
944,1,3,49
944,815,3,51
944,18,3,51
944,817,3,52
944,4,3,52
944,830,3,53
944,828,3,53
944,154,3,54
944,13,3,55
945,4,1,1
945,831,1,4
945,826,1,5
945,815,1,6
945,817,1,6
945,13,1,6
945,807,1,7
945,832,1,7
945,822,1,8
945,830,1,8
945,18,1,8
945,4,2,8
945,822,2,9
945,3,1,10
945,8,1,10
945,1,1,11
945,828,1,15
945,4,3,17
945,830,2,20
945,20,1,23
945,154,1,23
945,829,1,23
945,807,2,24
945,833,1,24
945,826,2,25
945,817,2,26
945,13,2,26
945,831,2,26
945,815,2,27
945,18,2,27
945,832,2,28
945,822,3,29
945,3,2,31
945,8,2,32
945,829,2,33
945,830,3,38
945,20,2,39
945,1,2,41
945,828,2,41
945,154,2,43
945,831,3,44
945,4,4,47
948,825,1,1
948,832,1,8
948,831,1,10
948,13,1,11
948,836,1,11
948,828,1,11
948,3,1,12
948,817,1,12
948,4,1,12
948,835,1,12
948,837,1,12
948,20,1,13
948,830,1,13
948,18,1,15
948,8,1,16
948,1,1,16
948,807,1,16
948,815,1,16
948,822,1,17
948,825,2,16
948,20,2,18
948,3,2,18
948,8,2,18
948,817,2,18
948,830,2,18
948,832,2,18
948,1,2,18
948,13,2,18
948,154,1,18
948,807,2,18
948,822,2,18
948,835,2,18
948,815,2,18
948,828,2,18
948,18,2,18
948,831,2,18
948,836,2,18
948,825,3,17
948,828,3,27
948,18,3,30
948,832,3,31
948,830,3,32
948,836,3,32
948,20,3,35
948,817,3,42
949,807,1,1
949,815,1,2
949,832,1,2
949,817,1,6
949,13,1,7
949,822,1,8
949,821,1,8
949,838,1,9
949,822,2,9
949,830,1,10
949,831,1,10
949,154,1,11
949,836,1,11
949,8,1,12
949,825,1,12
949,837,1,12
949,3,1,13
949,1,1,13
949,828,1,13
949,815,2,14
949,826,1,16
949,807,2,16
949,832,2,20
949,817,2,24
949,825,2,24
949,838,2,25
949,830,2,26
949,154,2,27
949,1,2,28
949,8,2,29
949,13,2,29
949,828,2,29
949,836,2,29
949,3,2,30
949,831,2,30
949,837,2,31
949,826,2,34
949,822,3,34
949,807,3,35
949,8,3,37
949,815,3,37
949,825,3,38
949,3,3,39
949,154,3,40
949,1,3,41
949,838,3,41
949,836,3,41
949,817,3,42
949,826,3,44
949,837,3,44
949,830,3,46
949,831,3,47
949,807,4,51
950,154,1,1
950,8,1,1
950,1,1,1
950,831,1,1
950,817,1,3
950,826,1,4
950,815,1,4
950,20,1,4
950,807,1,4
950,832,1,4
950,18,1,4
950,822,1,4
950,830,1,4
950,828,1,4
950,825,1,4
950,1,2,5
950,1,3,6
950,8,2,14
950,836,1,15
950,835,1,15
950,4,1,16
950,20,2,17
950,807,2,17
950,815,2,18
950,837,1,18
950,826,2,19
950,13,1,19
950,832,2,19
950,817,2,19
950,821,1,19
950,3,1,20
950,830,2,20
950,825,2,20
950,154,2,20
950,831,2,20
950,822,2,21
950,1,4,21
950,835,2,24
950,807,3,26
950,18,2,27
950,836,2,27
950,815,3,28
950,828,2,28
950,837,2,28
950,822,3,30
950,1,5,30
950,13,2,31
950,4,2,32
950,832,3,33
950,154,3,33
950,821,2,34
950,826,3,35
950,20,3,35
950,825,3,35
950,3,2,36
950,817,3,37
950,8,3,37
950,835,3,38
950,830,3,39
950,831,3,40
950,837,3,40
950,821,3,43
950,836,3,43
950,18,3,44
950,154,4,44
950,807,4,46
951,826,1,1
951,817,1,1
951,828,1,1
951,815,1,1
951,821,1,1
951,826,2,8
951,821,2,9
951,832,1,11
951,831,1,12
951,836,1,13
951,835,1,14
951,822,1,16
951,825,1,16
951,1,1,17
951,154,1,17
951,13,1,18
951,8,1,20
951,18,1,20
951,3,1,21
951,4,1,21
951,830,1,22
951,815,2,27
951,828,2,28
951,817,2,29
951,836,2,39
951,13,2,46
952,13,1,8
952,815,1,9
952,826,1,9
952,828,1,9
952,832,1,10
952,18,1,10
952,807,1,10
952,825,1,10
952,817,1,11
952,4,1,11
952,835,1,11
952,836,1,11
952,830,1,12
952,8,1,12
952,822,1,12
952,831,1,12
952,20,1,15
952,154,1,15
952,821,1,16
952,837,1,22
952,828,2,24
952,13,2,25
952,826,2,25
952,817,2,28
952,20,2,29
952,154,2,29
952,821,2,30
952,825,2,30
952,835,2,33
952,836,2,33
952,830,2,34
952,8,2,35
952,815,2,35
952,18,2,36
952,831,2,36
952,20,3,37
952,154,3,37
952,832,2,38
952,822,2,39
952,4,2,39
952,828,3,40
952,13,3,41
952,817,3,43
952,837,2,48
952,826,3,51
952,825,3,55
952,817,4,65
953,826,1,1
953,826,2,2
953,825,1,7
953,18,1,8
953,831,1,8
953,826,3,7
953,828,1,11
953,837,1,11
953,830,1,12
953,20,1,13
953,4,1,14
953,807,1,15
953,822,1,15
953,154,1,15
953,821,1,16
953,3,1,20
953,13,1,20
953,832,1,21
953,815,1,21
953,825,2,21
953,817,1,23
953,828,2,29
953,815,2,30
953,18,2,30
953,825,3,29
953,822,2,30
953,154,2,30
953,1,1,31
953,3,2,31
953,20,2,31
953,807,2,31
953,832,2,31
953,830,2,31
953,836,1,31
953,817,2,32
953,4,2,32
953,821,2,32
953,13,2,32
953,831,2,32
953,825,4,32
953,837,2,34
953,837,3,47
953,831,3,48
953,822,3,49
953,828,3,49
954,831,1,9
954,20,1,11
954,8,1,11
954,836,1,11
954,832,1,13
954,821,1,13
954,828,1,14
954,837,1,15
954,4,1,17
954,154,1,17
954,826,1,17
954,830,1,20
954,817,1,21
954,3,1,21
954,807,1,21
954,13,1,22
954,822,1,23
954,1,1,24
954,815,1,30
954,8,2,33
954,831,2,35
954,20,2,37
954,817,2,38
954,836,2,38
954,154,2,39
954,828,2,39
954,825,1,39
954,821,2,41
954,826,2,44
954,837,2,44
954,830,2,46
954,815,2,46
954,154,3,46
954,832,2,48
954,3,2,51
954,807,2,51
955,837,1,1
955,832,1,4
955,830,1,5
955,4,1,5
955,826,1,5
955,817,1,6
955,18,1,6
955,825,1,6
955,13,1,7
955,831,1,7
955,8,1,8
955,821,1,8
955,154,1,10
955,835,1,11
955,1,1,15
955,815,1,16
955,828,1,16
955,822,1,19
955,20,1,20
955,807,1,20
955,830,2,20
955,3,1,21
955,817,2,22
955,4,2,24
955,831,2,24
955,18,2,25
955,828,2,25
955,154,2,26
955,832,2,27
955,13,2,28
955,836,1,29
955,821,2,29
955,835,2,31
956,807,1,8
956,4,1,8
956,18,1,9
956,822,1,9
956,832,1,9
956,815,1,9
956,3,1,10
956,825,1,11
956,835,1,12
956,13,1,12
956,828,1,12
956,836,1,13
956,817,1,14
956,830,1,15
956,1,1,21
956,821,1,21
956,8,1,22
956,836,2,23
956,807,2,24
956,18,2,26
956,154,1,26
956,4,2,26
956,815,2,26
956,837,1,27
956,3,2,28
956,836,3,27
956,1,2,28
956,830,2,28
956,817,2,28
956,8,2,28
956,822,2,28
956,831,1,28
956,832,2,28
956,18,3,28
956,154,2,28
956,825,2,28
956,13,2,28
956,835,2,28
956,4,3,28
956,815,3,28
956,828,2,28
956,807,3,28
956,821,2,28
956,837,2,28
956,3,3,29
956,836,4,28
956,1,3,29
956,830,3,29
956,817,3,29
956,8,3,29
956,822,3,29
956,831,2,29
956,18,4,29
956,154,3,29
956,825,3,29
956,13,3,29
956,835,3,29
956,4,4,29
956,815,4,29
956,828,3,29
956,807,4,29
956,832,3,29
956,821,3,29
956,837,3,29
956,821,4,41
956,831,3,43
956,825,4,49
956,807,5,50
956,835,4,50
956,828,4,50
956,837,4,50
956,822,4,51
956,1,4,54
956,3,4,55
956,13,4,56
956,817,4,60
957,8,1,5
957,822,1,5
957,832,1,5
957,807,1,5
957,4,1,5
957,20,1,5
957,154,1,5
957,821,1,5
957,825,1,5
957,836,1,5
957,817,1,6
957,13,1,6
957,826,1,6
957,18,1,6
957,835,1,6
957,837,1,6
957,1,1,7
957,3,1,7
957,830,1,7
957,815,1,7
957,831,1,7
957,828,1,7
957,828,2,10
957,20,2,15
957,8,2,16
957,13,2,16
957,826,2,16
957,822,2,16
957,831,2,16
957,154,2,16
957,835,2,16
957,1,2,17
957,3,2,17
957,815,2,17
957,817,2,17
957,832,2,17
957,807,2,17
957,4,2,17
957,18,2,17
957,825,2,17
957,821,2,17
957,837,2,17
957,830,2,18
957,835,3,19
957,13,3,38
957,4,3,39
957,825,3,40
958,18,1,7
958,836,1,9
958,18,2,10
958,831,1,11
958,20,1,14
958,807,1,14
958,154,1,14
958,817,1,15
958,4,1,15
958,821,1,15
958,1,1,16
958,830,1,16
958,832,1,16
958,822,1,16
958,3,1,17
958,828,1,17
958,825,1,24
958,826,1,24
958,13,1,25
958,835,1,26
958,815,1,27
958,18,3,28
958,8,1,29
958,837,1,29
958,817,2,33
958,836,2,35
958,154,2,36
958,825,2,36
958,821,2,37
958,830,2,38
958,807,2,39
958,835,2,39
958,831,2,39
958,815,2,40
958,1,2,41
958,20,2,41
958,3,2,42
958,832,2,42
958,822,2,43
958,4,2,44
958,828,2,45
958,826,2,46
958,8,2,50
958,828,3,62
958,13,2,65
959,835,1,2
959,826,1,7
959,831,1,7
959,815,1,8
959,832,1,9
959,13,1,9
959,830,1,11
959,3,1,11
959,825,1,11
959,817,1,12
959,822,1,12
959,807,1,12
959,836,1,12
959,20,1,13
959,18,1,13
959,837,1,13
959,1,1,14
959,8,1,14
959,4,1,14
959,828,1,16
959,154,1,17
959,831,2,19
959,821,1,25
959,835,2,25
959,13,2,26
959,836,2,26
959,3,2,27
959,815,2,27
959,830,2,28
959,4,2,28
959,826,2,28
959,832,2,29
959,20,2,31
959,18,2,31
959,8,2,32
959,807,2,32
959,825,2,32
959,817,2,33
959,837,2,32
959,822,2,33
959,1,2,34
959,828,2,33
959,831,3,42
959,815,3,43
959,154,2,43
959,3,3,44
959,807,3,44
959,830,3,45
959,817,3,46
959,20,3,46
959,835,3,45
959,18,3,46
959,1,3,47
959,8,3,47
959,836,3,46
959,4,3,47
959,821,2,47
959,826,3,49
959,837,3,49
959,832,3,51
960,830,1,1
960,831,1,1
960,20,1,1
960,8,1,1
960,13,1,2
960,807,1,6
960,8,2,5
960,815,1,6
960,154,1,6
960,835,1,6
960,839,1,6
960,822,1,7
960,821,1,7
960,3,1,9
960,817,1,9
960,807,2,9
960,4,1,9
960,1,1,9
960,13,2,9
960,815,2,9
960,826,1,9
960,835,2,9
960,154,2,9
960,20,2,9
960,822,2,9
960,821,2,9
960,830,2,9
960,839,2,9
960,831,2,9
960,8,3,9
960,830,3,16
960,1,2,21
960,826,2,21
960,13,3,22
960,821,3,22
960,835,3,22
960,807,3,23
960,4,2,23
960,20,3,23
960,822,3,23
960,154,3,23
960,831,3,23
960,815,3,24
960,8,4,24
960,839,3,24
960,817,2,25
960,3,2,26
960,830,4,27
960,1,3,32
960,835,4,34
960,826,3,35
961,835,1,2
961,831,1,2
961,831,2,4
961,822,1,13
961,830,1,13
961,4,1,13
961,826,1,13
961,807,1,14
961,825,1,14
961,8,1,15
961,815,1,15
961,18,1,15
961,831,3,5
961,20,1,16
961,817,1,16
961,13,1,16
961,836,1,16
961,821,1,16
961,832,1,23
961,828,1,23
961,3,1,24
961,1,1,25
961,815,2,28
961,154,1,28
961,822,2,30
961,825,2,30
961,20,2,33
961,839,1,32
961,807,2,33
961,4,2,33
961,826,2,33
961,8,2,34
961,821,2,34
961,830,2,35
961,13,2,36
961,817,2,37
961,18,2,38
961,832,2,39
961,4,3,49
962,3,1,1
962,817,1,1
962,1,1,1
